_id,id,AgencyName,PrimaryManagerFirst,PrimaryManagerLast,PrimaryManagerEmail,AgencyFacebookLink,AgencyTwitterLink,AgencyPhone,Address,AgencyAddress,Addition,Street Address,AgencyCity,AgencyState,AgencyPostal,AgencyUrl,WhatWeDo,longitude,latitude
341,361,The Warehouse,Spencer,Armstrong,spencer@btownwarehouse.com,https://www.facebook.com/1525TheWarehouse/,,1-812-606-4693,"1525 South Rogers Street, Bloomington, IN, 47403",1525 South Rogers Street,,1525 S Rogers St,Bloomington,IN,47403,http://warehousebtown.com,"We are a privately funded 501(c)(3) non profit that exists to positively impact our community by providing a safe place for sports, recreation and the arts; using relationships built through these activities to share the love of God through the story of Jesus.The Warehouse contains a large indoor skatepark, basketball courts, sand volleyball, boxing club, trampoline, indoor ice skating, bouldering wall, rock wall, table games, and much more. All of these with the exception of the boxing club are free of charge during our open hours.   Space during non-open hours is available for rent. ",-86.5373,39.149082
342,362,Tibetan Mongolian Buddhist Cultural Center,Dhondrup,Tsering,dhondrup2010@gmail.com,https://www.facebook.com/TMBCC/,,1-812-336-6807,"3655 Snoddy Road, Bloomington, IN, 47401",3655 Snoddy Road,,3655 Snoddy Rd,Bloomington,IN,47401,http://www.tmbcc.org,"To promote the study and understanding of Tibet and of Mongolia by encouraging charitable, educational, and cultural activities for persons interested in Tibet's and Mongolia's history, language and culture and to promote the welfare of the Tibetan and Mongolian people and culture; to provide a public place for performing sacred rituals in the Buddhist tradition and to provide Buddhist teachings for the Bloomington community and visitors from other locales.",-86.489474,39.12416
343,363,Tree Of Life / KeHE Distributors,Shelley,Chambers,shelly.chambers@kehe.com,,,812-335-6263,"225 Daniels Way, Bloomington, IN, 47404",225 Daniels Way,,225 Daniels Way,Bloomington,IN,47404,,A natural  organic and specialty food product distribution company,-86.600191,39.168093
344,364,Trinity  Episcopal Church,Connie,Peppler,peppconnie@yahoo.com,,,812-336-4466,"111 S. Grant Street, Bloomington, IN, 47408",111 S. Grant Street,,111 S Grant St,Bloomington,IN,47408,http://www.trinitybloomington.org,To provide a hot meal to those in the community who need additional food support on Sunday afternoons when there are no other providers.,-86.529796,39.166439
345,365,Ubuntu Shelter,Samantha,Harrell,ubuntushelter@gmail.com,,,812-207-3987,"219 E 4th St, Bloomington, IN, 47408",219 E 4th St,,219 E 4th St,Bloomington,IN,47408,http://ubuntushelter.org,To provide low-barrier shelter for adults experiencing homelessness during hazardous weather conditions.,-86.531477,39.165871
346,366,Unionville Elementary School,Michelle,McCammon,smccammo@mccsc.edu,,,1-812-332-0175,"8144 E. St. Rd. 45, Unionville, IN, 47468",8144 E. St. Rd. 45,,8144 E St Rd 45,Unionville,IN,47468,http://www.unionville.mccsc.edu,"TheUnionville Elementary faculty, in partnership with our parents and community will strive to motivate our students to continually seek growth in knowledge and skills in preparation for becoming productive and responsible citizens of the world. This will be accomplished in a nurturing environment which encourages strengths, accepts individual differences, builds self-esteem, and developes character.",-86.37,39.26
347,367,Unitarian Universalist Church of Bloomington (UU),Ann,LeDuc,connect@uubloomington.org,https://www.facebook.com/uubloomington/,https://twitter.com/uucbindiana,1-812-332-3695,"2120 N. Fee Ln, Bloomington, IN, 47408",2120 N. Fee Ln,,2120 N Fee Ln,Bloomington,IN,47408,http://www.uubloomington.org/,"As a vibrant and accepting liberal religious community, we celebrate diverse beliefs and support individual searches for truth and meaning. We are a caring community that values all individuals. Join us and experience the warmth of community.",-86.518654,39.18536
348,368,United Way of Monroe County,Jennifer,Hottell,jenn@monroeunitedway.org,,,1-812-334-8370,"441 S. College Ave., Bloomington, IN, 47403",441 S. College Ave.,,441 S College Ave,Bloomington,IN,47403,http://www.monroeunitedway.org,A non-profit organization that improves people's lives by addressing critical needs today and working to reduce those needs tomorrow.,-86.534538,39.161577
349,369,Unity of Bloomington,Danielle,Bachant-Bell,ministry@unityofbloomington.org,,,812-333-2484,"4001 S. Rogers Street, Bloomington, IN, 47403",4001 S. Rogers Street,,4001 S Rogers St,Bloomington,IN,47403,http://www.unityofbloomington.org,"To transform lives by providing inspiration, tools and practices to support individuals on their path to spiritual growth.",-86.538922,39.12048
350,370,Uplands PEAK Sanctuary,Michelle,Pruitt,michelle@uplandspeak.org,https://www.facebook.com/uplandspeaksanctuary,,1-812-896-2114,"4205 W. Grandview Road, Salem, IN, 47167",4205 W. Grandview Road,,4205 W Grandview Rd,Salem,IN,47167,http://www.uplandspeaksanctuary.org,"The mission of Uplands PEAK Sanctuary is to rescue and rehabilitate abused and neglected farm animals, educate the public to the benefits of a healthy vegan lifestyle, and promote sustainability. At PEAK, we envision a compassionate and harmonious world where People, Earth, and Animals live in Kinship (PEAK).",-86.163692,38.487118
351,371,USA International Harp Competition,Kathryn,Yuill,harpcompvolunteers@gmail.com,,,812-856-5715,"1201 E. Third St. MA020, Bloomington, IN, 47405",1201 E. Third St. MA020,,1201 E 3rd St MA020,Bloomington,IN,47405,http://www.usaihc.org,The USA International Harp Competition is committed to promoting the harp as a concert and solo instrument  bringing its repertoire to a broader audience  encouraging composers to write new works for this beautiful instrument and promoting friendship and musical exchange among harpists worldwide.,-86.519133,39.16426
352,372,Veterans Transportation Network - Voluntary Services,Tabitha,Ingram,INDVoluntary@va.gov,,,1-317-988-2734,"1481 W. 10th St., Indianapolis, IN, 46260",1481 W. 10th St.,,1481 W 10th St,Indianapolis,IN,46260,http://www.indianapolis.va.gov/giving/index.asp,VTS is a new program within the US Dept of Veteran's Affairs that gives Veterans a ride to their medical center and outlying clinics.,-86.187359,39.778642
353,373,ViaQuest Hospice of Indiana,Kathleen,O'Leary,Kathleen.Oleary@ViaQuestInc.com,,,1-812-514-9504,"1208 E Canvasback Drive, Terre Haute, IN, 47802",1208 E Canvasback Drive,,1208 E Canvasback Dr,Terre Haute,IN,47802,http://www.viaquestinc.com,"Through the collaborative efforts of our employees, ViaQuest-Serenity Hospice provides an integrated hospice program that focuses on managing pain and symptom control.ViaQuest-Serenity Hospice values all and strives to achieve the highest quality care.",-87.39841,39.39867
354,374,Villages of Indiana Inc.,Deb,Brewer,dbrewer@villages.org,,,812-332-1245,"2405 N. Smith Pike, Bloomington, IN, 47404",2405 N. Smith Pike,,2405 N Smith Pike,Bloomington,IN,47404,https://www.villages.org/,The Villages is a not-for-profit child and family services agency which provides foster care  adoption  child care and home based family services.,-86.583527,39.193439
355,375,Visit Bloomington,Teal,Strabbing,teal@visitbloomington.com,https://www.facebook.com/VisitBloomington/,https://twitter.com/VisitBtown,1-812-355-7725,"2855 N. Walnut St., Bloomington, IN, 47404",2855 N. Walnut St.,,2855 N Walnut St,Bloomington,IN,47404,http://www.visitbloomington.com,"Visit Bloomington actively markets and sells the destination brand experience through targeted and industry partnered strategies resulting in increased visitor spending and enhanced community well-being and resident quality of life The Hoosier Sports Corporation is a division of Visit Bloomington. The HSC exists to attract promote and develop amateur, collegiate, and professional sporting events that have a positive economic impact on Bloomington and Monroe County. Through strong partnerships with local organizations and the expertise of the HSC in event promotion and production we strive to produce premiere events that bring visitors and participants to experience Bloomington and Monroe County and foster economic impact through their spending.",-86.534859,39.196625
356,376,Visually Impaired Preschool Services (VIPS Indiana),Meredith,Howell,mhowell@vips.org,https://www.facebook.com/VisuallyImpairedPreschoolServices/?fref=ts,https://twitter.com/VIPSorg,1-888-824-2197,"1100 West 42nd St, Indianapolis, IN, 46208",1100 West 42nd St,"Indiana Interchurch Center, Ste 228",1100 W 42nd St,Indianapolis,IN,46208,http://www.vips.org,The mission of Visually Impaired Preschool Services Inc. (VIPS) is to offer appropriate services to infants toddlers and preschoolers who are visually impaired and to their families - to maximize each child's developmental potential through direct services advocacy and community education.,-86.180829,39.830495
357,377,Volunteers for Change,Anne,McLaughlin,annetm@att.net,,,812-606-6003,"7480 N. Howard Rd., Bloomington, IN, 47404",7480 N. Howard Rd.,,7480 N Howard Rd,Bloomington,IN,47404,http://www.facebook.com/home.php#!/groups/49407465090/?fref=ts,Volunteers for Change works on issues that need grassroots support in Monroe County and beyond: To help provide everyone  in a sustainable manner  food  housing  clothing  education  health care  economic and social justice  and the ability to exercise political rights  for the betterment of the community. We are currently working on a Green Campaign: Rescuing salvageable items that IU students would otherwise throw away and would end up in the landfill.  We need Green Team volunteers to help us collect food  furniture  appliances  books  mini-fridges  school supplies  clothes  bedding  computers  etc.  These will be donated to local charities for our neighbors in need.,-86.664504,39.187305
358,378,Volunteers In Medicine Of Monroe County (VIM),Shelley,Sallee,ssallee@vimmonroecounty.org,https://www.facebook.com/VIMMonroeCounty/,,1-812-333-4033,"811 W. Second St., Bloomington, IN, 47403",811 W. Second St.,,811 W 2nd St,Bloomington,IN,47403,http://www.vimmonroecounty.org,"Volunteers in Medicine Clinic is a free healthcare clinic for individuals without health insurance or the economic means to pay for health care. The VIM clinic provides primary and preventive care, dental, mental health, specialists, and medications to medically underserved residents of Monroe and Owen Counties.  ",-86.542786,39.161083
359,379,Waycross Camp And Conference Center,Scott,Rudd,scott@waycrosscenter.org,,,812-597-4241,"7363 Bear Creek Rd, Morgantown, IN, 46160",7363 Bear Creek Rd,,7363 Bear Creek Rd,Morgantown,IN,46160,http://www.waycrosscenter.org,Our mission is to serve all who seek fellowship  respite  reflection and growth by providing Christian hospitality and enriching programs. Waycross is a mission of the Diocese of Indianapolis.,-86.340861,39.304935
360,381,WFHB Community Radio,Jar,Turner,manager@wfhb.org,,,1-812-323-1200,"108 W. 4th St., Bloomington, IN, 47404",108 W. 4th St.,,108 W 4th St,Bloomington,IN,47404,http://www.wfhb.org,WFHB exists to celebrate and increase the local cultural diversity and provide an open forum for the exchange of ideas. Volunteer powered and listener supported!,-86.533847,39.165602
361,382,WFIU - Ether Game,Tom,Berich,tberich@indiana.edu,,,1-812-345-7258,"1229 E. 7th St, Bloomington, IN, 47405",1229 E. 7th St,,1229 E 7th St,Bloomington,IN,47405,http://www.indianapublicmedia.org,Ether Game is the oldest music trivia show in the country. Every Tuesday we broadcast from 8-10 p.m. Starting March 1 2012 we will broadcast from 8-9 p.m.,-86.518722,39.16865
